PARAMETER_CODE,SITE_LONG,STATE_NAME,COUNTY_NAME,DV_YEAR,DESIGN_VALUE,DV_valid,NAA
PM 10,56-005-1899,Wyoming,Campbell,2017,0,Y,-
PM 10,56-005-1906,Wyoming,Campbell,2017,0,Y,-
PM 10,56-005-2900,Wyoming,Campbell,2017,0,Y,-
PM 10,56-005-0084,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0086,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0303,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0802,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0808,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0826,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0841,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0875,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0884,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0885,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0886,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0892,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0893,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0897,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0898,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0908,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-1002,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-1003,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-1009,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-1879,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-1899,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-1906,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-2900,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-2901,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-5555,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0014,Wyoming,Campbell,2018,0,Y,-
PM 10,56-005-0086,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0303,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0802,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0808,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0826,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0841,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0875,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0884,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0885,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0886,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0892,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0893,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0897,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0898,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0908,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-1003,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-1009,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-1879,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-1899,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-1906,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-2900,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0013,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0014,Wyoming,Campbell,2019,0,Y,-
PM 10,56-005-0086,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0303,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0802,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0808,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0826,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0841,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0875,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0885,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0886,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0892,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0893,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0897,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0898,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0908,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-1003,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-1009,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-1879,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-1899,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-1906,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-2900,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0014,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0015,Wyoming,Campbell,2020,0,Y,-
PM 10,56-005-0086,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0303,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0802,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0808,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0826,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0841,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0875,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0885,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0886,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0891,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0892,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0897,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0898,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-1003,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-1009,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-1879,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-1899,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-1906,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-2900,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0014,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0015,Wyoming,Campbell,2021,0,Y,-
PM 10,56-005-0084,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-0802,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-0808,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-0826,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-0841,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-0875,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-0885,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-0886,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-0892,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-0897,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-1003,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-1879,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-1899,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-1906,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-5555,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-0014,Wyoming,Campbell,2022,0,Y,-
PM 10,56-005-0015,Wyoming,Campbell,2022,0,Y,-
PM 10,51-035-0001,Virginia,Carroll,2015,0,Y,-
PM 10,51-035-0001,Virginia,Carroll,2016,0,Y,-
PM 10,51-035-0001,Virginia,Carroll,2017,0,Y,-
PM 10,51-035-0001,Virginia,Carroll,2018,0,Y,-
PM 10,51-035-0001,Virginia,Carroll,2019,0,Y,-
PM 10,51-035-0001,Virginia,Carroll,2020,0,Y,-
PM 10,51-035-0001,Virginia,Carroll,2021,0,Y,-
PM 10,51-035-0001,Virginia,Carroll,2022,0,Y,-
PM 10,21-043-0500,Kentucky,Carter,2015,0,Y,-
PM 10,21-043-0500,Kentucky,Carter,2016,0,Y,-
PM 10,21-043-0500,Kentucky,Carter,2017,0,Y,-
PM 10,21-043-0500,Kentucky,Carter,2018,0,Y,-
PM 10,21-043-0500,Kentucky,Carter,2019,0,Y,-
PM 10,21-043-0500,Kentucky,Carter,2020,0,Y,-
PM 10,21-043-0500,Kentucky,Carter,2021,0,Y,-
PM 10,21-043-0500,Kentucky,Carter,2022,0,Y,-
PM 10,38-017-1004,North Dakota,Cass,2016,0,Y,-
PM 10,38-017-1004,North Dakota,Cass,2017,0,Y,-
PM 10,38-017-1004,North Dakota,Cass,2018,0,Y,-
PM 10,38-017-1004,North Dakota,Cass,2019,0,Y,-
PM 10,31-025-0002,Nebraska,Cass,2020,0,Y,-
PM 10,31-025-0002,Nebraska,Cass,2021,0,Y,-
PM 10,31-025-0002,Nebraska,Cass,2022,0,Y,-
PM 10,72-033-0004,Puerto Rico,Catano,2015,0,Y,-
PM 10,72-033-0004,Puerto Rico,Catano,2016,0,Y,-
PM 10,19-033-0018,Iowa,Cerro Gordo,2015,0,Y,-
PM 10,19-033-0020,Iowa,Cerro Gordo,2015,0,Y,-
PM 10,19-033-0018,Iowa,Cerro Gordo,2016,0,Y,-
PM 10,19-033-0020,Iowa,Cerro Gordo,2016,0,Y,-
PM 10,19-033-0018,Iowa,Cerro Gordo,2017,0,Y,-
PM 10,19-033-0018,Iowa,Cerro Gordo,2018,0,Y,-
PM 10,19-033-0018,Iowa,Cerro Gordo,2019,0,Y,-
PM 10,19-033-0018,Iowa,Cerro Gordo,2020,0,Y,-
PM 10,19-033-0018,Iowa,Cerro Gordo,2021,0,Y,-
PM 10,19-033-0018,Iowa,Cerro Gordo,2022,0,Y,-
PM 10,45-025-0001,South Carolina,Chesterfield,2015,0,Y,-
PM 10,45-025-0001,South Carolina,Chesterfield,2016,0,Y,-
PM 10,45-025-0001,South Carolina,Chesterfield,2017,0,Y,-
PM 10,45-025-0001,South Carolina,Chesterfield,2018,0,Y,-
PM 10,50-007-0007,Vermont,Chittenden,2018,0,Y,-
PM 10,50-007-0007,Vermont,Chittenden,2019,0,Y,-
PM 10,50-007-0007,Vermont,Chittenden,2020,0,Y,-
PM 10,50-007-0007,Vermont,Chittenden,2021,0,Y,-
PM 10,50-007-0007,Vermont,Chittenden,2022,0,Y,-
PM 10,18-019-0006,Indiana,Clark,2015,0,Y,-
PM 10,18-019-0006,Indiana,Clark,2016,0,Y,-
PM 10,18-019-0006,Indiana,Clark,2017,0,Y,-
PM 10,18-019-0006,Indiana,Clark,2018,0,Y,-
PM 10,32-003-0043,Nevada,Clark,2019,0,Y,"Clark County; Las Vegas planning area, NV"
PM 10,32-003-0071,Nevada,Clark,2019,0,Y,"Clark County; Las Vegas planning area, NV"
PM 10,32-003-0075,Nevada,Clark,2019,0,Y,"Clark County; Las Vegas planning area, NV"
PM 10,32-003-0601,Nevada,Clark,2019,0,Y,-
PM 10,32-003-0073,Nevada,Clark,2020,0,Y,"Clark County; Las Vegas planning area, NV"
PM 10,32-003-0073,Nevada,Clark,2021,0,Y,"Clark County; Las Vegas planning area, NV"
PM 10,18-019-0010,Indiana,Clark,2022,0,Y,-
PM 10,04-003-0011,Arizona,Cochise,2017,0,Y,"Cochise County; Paul Spur/Douglas planning area, AZ"
PM 10,04-003-0011,Arizona,Cochise,2018,0,Y,"Cochise County; Paul Spur/Douglas planning area, AZ"
PM 10,04-003-0011,Arizona,Cochise,2019,0,Y,"Cochise County; Paul Spur/Douglas planning area, AZ"
PM 10,04-003-1005,Arizona,Cochise,2020,0,Y,"Cochise County; Paul Spur/Douglas planning area, AZ"
PM 10,04-003-0011,Arizona,Cochise,2020,0,Y,"Cochise County; Paul Spur/Douglas planning area, AZ"
PM 10,04-003-1005,Arizona,Cochise,2021,0,Y,"Cochise County; Paul Spur/Douglas planning area, AZ"
PM 10,04-003-1005,Arizona,Cochise,2022,0,Y,"Cochise County; Paul Spur/Douglas planning area, AZ"
PM 10,46-029-0002,South Dakota,Codington,2015,0,Y,-
PM 10,46-029-0002,South Dakota,Codington,2016,0,Y,-
PM 10,46-029-0002,South Dakota,Codington,2017,0,Y,-
PM 10,46-029-0002,South Dakota,Codington,2018,0,Y,-
PM 10,46-029-0002,South Dakota,Codington,2019,0,Y,-
Lead,48-085-0009,Texas,Collin,2021,0,Y,"Frisco, TX"
Lead,48-085-0009,Texas,Collin,2022,0,Y,"Frisco, TX"
PM 10,39-029-0020,Ohio,Columbiana,2015,0,Y,-
PM 10,39-029-0022,Ohio,Columbiana,2015,0,Y,-
PM 10,39-029-0020,Ohio,Columbiana,2016,0,Y,-
PM 10,39-029-0020,Ohio,Columbiana,2017,0,Y,-
PM 10,39-029-0020,Ohio,Columbiana,2018,0,Y,-
PM 10,39-029-0023,Ohio,Columbiana,2018,0,Y,-
PM 10,39-029-0020,Ohio,Columbiana,2019,0,Y,-
PM 10,39-029-0023,Ohio,Columbiana,2019,0,Y,-
PM 10,06-011-1002,California,Colusa,2016,0,Y,-
PM 10,06-011-1002,California,Colusa,2017,0,Y,-
PM 10,06-013-0002,California,Contra Costa,2015,0,Y,-
PM 10,06-013-1004,California,Contra Costa,2015,0,Y,-
PM 10,06-013-0002,California,Contra Costa,2016,0,Y,-
PM 10,06-013-1002,California,Contra Costa,2016,0,Y,-
PM 10,06-013-1004,California,Contra Costa,2016,0,Y,-
PM 10,06-013-1004,California,Contra Costa,2017,0,Y,-
PM 10,06-013-1004,California,Contra Costa,2021,0,Y,-
PM 10,06-013-1004,California,Contra Costa,2022,0,Y,-
PM 10,56-009-0850,Wyoming,Converse,2015,0,Y,-
PM 10,56-009-0881,Wyoming,Converse,2015,0,Y,-
PM 10,56-009-0850,Wyoming,Converse,2016,0,Y,-
PM 10,56-009-0881,Wyoming,Converse,2016,0,Y,-
PM 10,56-009-0850,Wyoming,Converse,2017,0,Y,-
PM 10,56-009-0881,Wyoming,Converse,2017,0,Y,-
PM 10,56-009-0088,Wyoming,Converse,2020,0,Y,-
PM 10,56-009-0851,Wyoming,Converse,2020,0,Y,-
PM 10,56-009-0088,Wyoming,Converse,2021,0,Y,-
PM 10,56-009-0851,Wyoming,Converse,2021,0,Y,-
PM 10,56-009-0009,Wyoming,Converse,2021,0,Y,-
PM 10,56-009-0009,Wyoming,Converse,2022,0,Y,-
PM 10,17-031-0022,Illinois,Cook,2015,0,Y,"Cook County; Southeast Chicago (see 40 CFR 81.314, PM-10 table, Cook County entry b. for description), IL"
PM 10,17-031-4201,Illinois,Cook,2015,0,Y,-
PM 10,17-031-4201,Illinois,Cook,2016,0,Y,-
PM 10,17-031-4201,Illinois,Cook,2017,0,Y,-
PM 10,17-031-4201,Illinois,Cook,2018,0,Y,-
PM 10,17-031-4201,Illinois,Cook,2019,0,Y,-
PM 10,17-031-4201,Illinois,Cook,2020,0,Y,-
PM 10,17-031-4201,Illinois,Cook,2021,0,Y,-
PM 10,17-031-4201,Illinois,Cook,2022,0,Y,-
PM 10,37-051-0009,North Carolina,Cumberland,2015,0,Y,-
PM 10,37-051-0009,North Carolina,Cumberland,2016,0,Y,-
PM 10,37-051-0009,North Carolina,Cumberland,2017,0,Y,-
PM 10,23-005-0015,Maine,Cumberland,2018,0,Y,-
PM 10,23-005-0015,Maine,Cumberland,2019,0,Y,-
PM 10,23-005-0015,Maine,Cumberland,2020,0,Y,-
PM 10,23-005-0015,Maine,Cumberland,2021,0,Y,-
PM 10,46-033-0132,South Dakota,Custer,2015,0,Y,-
PM 10,46-033-0132,South Dakota,Custer,2016,0,Y,-
PM 10,46-033-0132,South Dakota,Custer,2017,0,Y,-
PM 10,46-033-0132,South Dakota,Custer,2018,0,Y,-
PM 10,46-033-0132,South Dakota,Custer,2019,0,Y,-
PM 10,46-033-0132,South Dakota,Custer,2020,0,Y,-
PM 10,39-035-0038,Ohio,Cuyahoga,2015,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0045,Ohio,Cuyahoga,2015,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0060,Ohio,Cuyahoga,2015,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0065,Ohio,Cuyahoga,2015,0,Y,"Cuyahoga County, OH"
PM 10,39-035-1002,Ohio,Cuyahoga,2015,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0038,Ohio,Cuyahoga,2016,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0045,Ohio,Cuyahoga,2016,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0060,Ohio,Cuyahoga,2016,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0065,Ohio,Cuyahoga,2016,0,Y,"Cuyahoga County, OH"
PM 10,39-035-1002,Ohio,Cuyahoga,2016,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0038,Ohio,Cuyahoga,2017,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0045,Ohio,Cuyahoga,2017,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0060,Ohio,Cuyahoga,2017,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0065,Ohio,Cuyahoga,2017,0,Y,"Cuyahoga County, OH"
PM 10,39-035-1002,Ohio,Cuyahoga,2017,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0038,Ohio,Cuyahoga,2018,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0045,Ohio,Cuyahoga,2018,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0060,Ohio,Cuyahoga,2018,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0065,Ohio,Cuyahoga,2018,0,Y,"Cuyahoga County, OH"
PM 10,39-035-1002,Ohio,Cuyahoga,2018,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0038,Ohio,Cuyahoga,2019,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0045,Ohio,Cuyahoga,2019,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0060,Ohio,Cuyahoga,2019,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0065,Ohio,Cuyahoga,2019,0,Y,"Cuyahoga County, OH"
PM 10,39-035-1002,Ohio,Cuyahoga,2019,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0060,Ohio,Cuyahoga,2020,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0060,Ohio,Cuyahoga,2021,0,Y,"Cuyahoga County, OH"
PM 10,39-035-0060,Ohio,Cuyahoga,2022,0,Y,"Cuyahoga County, OH"
Lead,27-037-0470,Minnesota,Dakota,2018,0,Y,-
Lead,27-037-0470,Minnesota,Dakota,2019,0,Y,-
Lead,27-037-0423,Minnesota,Dakota,2020,0,Y,-
Lead,27-037-0470,Minnesota,Dakota,2020,0,Y,-
Lead,27-037-0020,Minnesota,Dakota,2021,0,Y,-
Lead,27-037-0423,Minnesota,Dakota,2021,0,Y,-
Lead,27-037-0470,Minnesota,Dakota,2021,0,Y,-
Lead,27-037-0020,Minnesota,Dakota,2022,0,Y,-
Lead,27-037-0423,Minnesota,Dakota,2022,0,Y,-
Lead,27-037-0470,Minnesota,Dakota,2022,0,Y,-
PM 10,48-113-0050,Texas,Dallas,2021,0,Y,-
PM 10,48-113-0061,Texas,Dallas,2021,0,Y,-
PM 10,48-113-0050,Texas,Dallas,2022,0,Y,-
PM 10,48-113-0061,Texas,Dallas,2022,0,Y,-
PM 10,55-025-0047,Wisconsin,Dane,2015,0,Y,-
PM 10,55-025-0047,Wisconsin,Dane,2016,0,Y,-
PM 10,55-025-0047,Wisconsin,Dane,2017,0,Y,-
PM 10,55-025-0047,Wisconsin,Dane,2018,0,Y,-
PM 10,42-043-1100,Pennsylvania,Dauphin,2018,0,Y,-
PM 10,47-037-0002,Tennessee,Davidson,2015,0,Y,-
PM 10,47-037-0024,Tennessee,Davidson,2015,0,Y,-
PM 10,47-037-0002,Tennessee,Davidson,2016,0,Y,-
PM 10,47-037-0023,Tennessee,Davidson,2019,0,Y,-
PM 10,49-011-0004,Utah,Davis,2022,0,Y,-
PM 10,31-047-0003,Nebraska,Dawson,2015,0,Y,-
PM 10,13-089-0002,Georgia,DeKalb,2015,0,Y,-
PM 10,13-089-0002,Georgia,DeKalb,2016,0,Y,-
PM 10,13-089-0002,Georgia,DeKalb,2017,0,Y,-
PM 10,13-089-0002,Georgia,DeKalb,2018,0,Y,-
PM 10,13-089-0002,Georgia,DeKalb,2019,0,Y,-
PM 10,13-089-0002,Georgia,DeKalb,2020,0,Y,-
PM 10,13-089-0002,Georgia,DeKalb,2021,0,Y,-
PM 10,13-089-0002,Georgia,DeKalb,2022,0,Y,-
PM 10,08-029-0004,Colorado,Delta,2015,0,Y,-
PM 10,08-029-0004,Colorado,Delta,2016,0,Y,-
PM 10,08-029-0004,Colorado,Delta,2017,0,Y,-
PM 10,08-029-0004,Colorado,Delta,2018,0,Y,-
PM 10,08-031-0002,Colorado,Denver,2015,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0017,Colorado,Denver,2015,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0026,Colorado,Denver,2015,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0002,Colorado,Denver,2016,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0017,Colorado,Denver,2016,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0026,Colorado,Denver,2016,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0002,Colorado,Denver,2017,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0026,Colorado,Denver,2017,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0002,Colorado,Denver,2018,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0026,Colorado,Denver,2018,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0002,Colorado,Denver,2019,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0026,Colorado,Denver,2019,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0002,Colorado,Denver,2020,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0026,Colorado,Denver,2020,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0002,Colorado,Denver,2021,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
PM 10,08-031-0002,Colorado,Denver,2022,0,Y,"Adams, Denver, and Boulder Counties; Denver Metropolitan area, CO"
Lead,11-001-0043,District Of Columbia,District of Columbia,2015,0,Y,-
PM 10,11-001-0043,District Of Columbia,District of Columbia,2015,0,Y,-
PM 10,11-001-0043,District Of Columbia,District of Columbia,2016,0,Y,-
PM 10,11-001-0043,District Of Columbia,District of Columbia,2017,0,Y,-
PM 10,11-001-0043,District Of Columbia,District of Columbia,2018,0,Y,-
PM 10,11-001-0043,District Of Columbia,District of Columbia,2019,0,Y,-
PM 10,11-001-0043,District Of Columbia,District of Columbia,2020,0,Y,-
PM 10,11-001-0043,District Of Columbia,District of Columbia,2021,0,Y,-
PM 10,11-001-0043,District Of Columbia,District of Columbia,2022,0,Y,-
PM 10,55-027-0001,Wisconsin,Dodge,2015,0,Y,-
PM 10,35-013-0019,New Mexico,Dona Ana,2017,0,Y,-
PM 10,35-013-0024,New Mexico,Dona Ana,2017,0,Y,-
PM 10,35-013-0016,New Mexico,Dona Ana,2018,0,Y,"Dona Ana County; Anthony, NM"
PM 10,35-013-0019,New Mexico,Dona Ana,2018,0,Y,-
PM 10,35-013-0020,New Mexico,Dona Ana,2018,0,Y,-
PM 10,35-013-0024,New Mexico,Dona Ana,2018,0,Y,-
PM 10,35-013-0016,New Mexico,Dona Ana,2019,0,Y,"Dona Ana County; Anthony, NM"
PM 10,35-013-0019,New Mexico,Dona Ana,2019,0,Y,-
PM 10,35-013-0020,New Mexico,Dona Ana,2019,0,Y,-
PM 10,35-013-0024,New Mexico,Dona Ana,2019,0,Y,-
PM 10,35-013-0016,New Mexico,Dona Ana,2020,0,Y,"Dona Ana County; Anthony, NM"
PM 10,35-013-0019,New Mexico,Dona Ana,2020,0,Y,-
PM 10,35-013-0020,New Mexico,Dona Ana,2020,0,Y,-
PM 10,35-013-0024,New Mexico,Dona Ana,2020,0,Y,-
PM 10,31-055-0019,Nebraska,Douglas,2015,0,Y,-
PM 10,31-055-0028,Nebraska,Douglas,2015,0,Y,-
PM 10,31-055-0045,Nebraska,Douglas,2015,0,Y,-
PM 10,31-055-0054,Nebraska,Douglas,2015,0,Y,-
PM 10,31-055-0019,Nebraska,Douglas,2016,0,Y,-
PM 10,31-055-0028,Nebraska,Douglas,2016,0,Y,-
PM 10,31-055-0045,Nebraska,Douglas,2016,0,Y,-
PM 10,31-055-0054,Nebraska,Douglas,2016,0,Y,-
Lead,31-055-0019,Nebraska,Douglas,2017,0,Y,-
PM 10,31-055-0019,Nebraska,Douglas,2017,0,Y,-
PM 10,31-055-0045,Nebraska,Douglas,2017,0,Y,-
PM 10,31-055-0054,Nebraska,Douglas,2017,0,Y,-
PM 10,31-055-0019,Nebraska,Douglas,2018,0,Y,-
PM 10,31-055-0054,Nebraska,Douglas,2018,0,Y,-
PM 10,31-055-0019,Nebraska,Douglas,2019,0,Y,-
PM 10,31-055-0054,Nebraska,Douglas,2019,0,Y,-
PM 10,31-055-0019,Nebraska,Douglas,2020,0,Y,-
PM 10,31-055-0028,Nebraska,Douglas,2020,0,Y,-
PM 10,31-055-0019,Nebraska,Douglas,2021,0,Y,-
PM 10,31-055-0019,Nebraska,Douglas,2022,0,Y,-
PM 10,18-037-2001,Indiana,Dubois,2015,0,Y,-
PM 10,18-037-2001,Indiana,Dubois,2016,0,Y,-
PM 10,18-037-2001,Indiana,Dubois,2017,0,Y,-
PM 10,18-037-2001,Indiana,Dubois,2018,0,Y,-
PM 10,18-037-2001,Indiana,Dubois,2019,0,Y,-
PM 10,18-037-2001,Indiana,Dubois,2020,0,Y,-
PM 10,18-037-2001,Indiana,Dubois,2021,0,Y,-
PM 10,18-037-2001,Indiana,Dubois,2022,0,Y,-
PM 10,38-025-0003,North Dakota,Dunn,2015,0,Y,-
PM 10,38-025-0003,North Dakota,Dunn,2016,0,Y,-
PM 10,38-025-0004,North Dakota,Dunn,2021,0,Y,-
PM 10,38-025-0004,North Dakota,Dunn,2022,0,Y,-
PM 10,37-063-0015,North Carolina,Durham,2018,0,Y,-
PM 10,37-063-0015,North Carolina,Durham,2019,0,Y,-
PM 10,37-063-0015,North Carolina,Durham,2020,0,Y,-
PM 10,37-063-0015,North Carolina,Durham,2021,0,Y,-
PM 10,37-063-0015,North Carolina,Durham,2022,0,Y,-
PM 10,12-031-0032,Florida,Duval,2020,0,Y,-
PM 10,12-031-0032,Florida,Duval,2021,0,Y,-
PM 10,12-031-0098,Florida,Duval,2021,0,Y,-
PM 10,12-031-0032,Florida,Duval,2022,0,Y,-
PM 10,12-031-0098,Florida,Duval,2022,0,Y,-
PM 10,22-033-0009,Louisiana,East Baton Rouge,2015,0,Y,-
PM 10,22-033-0009,Louisiana,East Baton Rouge,2016,0,Y,-
PM 10,22-033-0009,Louisiana,East Baton Rouge,2017,0,Y,-
PM 10,22-033-0009,Louisiana,East Baton Rouge,2018,0,Y,-
PM 10,22-033-0009,Louisiana,East Baton Rouge,2019,0,Y,-
PM 10,22-033-0009,Louisiana,East Baton Rouge,2020,0,Y,-
